gameDate,player1Odds,player2Odds,playersNames,score,tournamentName
11 Sep 2016,6.53,1.13,Huybrechts K. - van Gerwen M.,5:6,European Tour 8 2016 Results & Historical Odds
11 Sep 2016,1.73,2.12,Wade J. - Suljovic M.,3:6,European Tour 8 2016 Results & Historical Odds
11 Sep 2016,5.68,1.15,Klaasen J. - van Gerwen M.,2:6,European Tour 8 2016 Results & Historical Odds
11 Sep 2016,1.59,1.59,Huybrechts K. - Price G.,6:4,European Tour 8 2016 Results & Historical Odds
11 Sep 2016,2.32,2.32,Suljovic M. - Wright P.,6:1,European Tour 8 2016 Results & Historical Odds
11 Sep 2016,1.68,1.68,Wade J. - Smith M.,6:5,European Tour 8 2016 Results & Historical Odds
11 Sep 2016,1.08,1.08,van Gerwen M. - Whitlock S.,6:3,European Tour 8 2016 Results & Historical Odds
11 Sep 2016,1.97,1.80,van de Pas B. - Klaasen J.,5:6,European Tour 8 2016 Results & Historical Odds
11 Sep 2016,1.39,2.89,Chisnall D. - Price G.,3:6,European Tour 8 2016 Results & Historical Odds
11 Sep 2016,1.44,1.44,Huybrechts K. - Jenkins T.,6:5,European Tour 8 2016 Results & Historical Odds
11 Sep 2016,1.39,1.39,Wright P. - Cullen J.,6:5,European Tour 8 2016 Results & Historical Odds
11 Sep 2016,1.98,1.79,White I. - Suljovic M.,3:6,European Tour 8 2016 Results & Historical Odds
11 Sep 2016,1.48,1.48,Smith M. - Thornton R.,6:4,European Tour 8 2016 Results & Historical Odds
11 Sep 2016,1.25,1.25,Wade J. - Jenkins A.,6:3,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.48,1.48,Whitlock S. - Evans R.,6:5,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.39,1.39,van de Pas B. - Payne J.,6:1,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.08,1.08,van Gerwen M. - Brown K.,6:2,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.64,1.64,Klaasen J. - Van der Voort V.,6:1,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.23,1.23,Wright P. - Smith A.,6:0,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.30,1.30,Chisnall D. - Caven J.,6:5,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.75,1.75,Huybrechts K. - Anderson K.,6:0,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.71,2.10,Bunting S. - Cullen J.,4:6,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.38,1.38,White I. - Petersen D.,6:5,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.42,1.42,Smith M. - van den Bergh D.,6:0,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.47,2.63,Norris A. - Jenkins A.,5:6,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.26,1.26,Wade J. - Pipe J.,6:5,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.24,1.24,Suljovic M. - Kamphuis V.,6:0,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.43,1.43,Price G. - Wattimena J.,6:2,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.32,1.32,Jenkins T. - Lerchbacher Z.,6:5,European Tour 8 2016 Results & Historical Odds
10 Sep 2016,1.23,1.23,Thornton R. - Schindler M.,6:5,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,1.47,1.47,Cullen J. - Lewis J.,6:5,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,2.35,1.58,Hopp M. - Van der Voort V.,1:6,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,1.28,1.28,Petersen D. - Dennant M.,6:5,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,1.25,1.25,Caven J. - Munch K.,6:5,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,1.44,1.44,Anderson K. - Webster D.,6:0,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,2.32,2.32,Jenkins A. - West S.,6:3,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,2.52,1.51,Artut J. - Evans R.,1:6,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,2.41,1.55,Stevenson S. - Wattimena J.,4:6,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,2.86,1.41,Edhouse R. - Pipe J.,1:6,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,1.51,2.54,King M. - van den Bergh D.,3:6,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,1.14,1.14,Brown K. - Webers J.,6:1,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,2.88,2.88,Smith A. - Green R.,6:1,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,1.81,1.81,Payne J. - Reyes C.,6:4,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,2.04,1.73,Vegso J. - Schindler M.,3:6,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,1.44,2.72,Huybrechts R. - Kamphuis V.,5:6,European Tour 8 2016 Results & Historical Odds
09 Sep 2016,1.32,3.35,Murnan J. - Lerchbacher Z.,2:6,European Tour 8 2016 Results & Historical Odds
08 May 2016,1.25,1.25,van Gerwen M. - Chisnall D.,6:2,European Tour 3 2016 Results & Historical Odds
08 May 2016,2.24,1.64,White I. - Chisnall D.,0:6,European Tour 3 2016 Results & Historical Odds
08 May 2016,1.16,1.16,van Gerwen M. - Huybrechts K.,6:0,European Tour 3 2016 Results & Historical Odds
08 May 2016,1.53,1.53,Chisnall D. - Suljovic M.,6:5,European Tour 3 2016 Results & Historical Odds
08 May 2016,1.51,2.54,Wright P. - White I.,5:6,European Tour 3 2016 Results & Historical Odds
08 May 2016,3.83,3.83,Huybrechts K. - Anderson G.,6:5,European Tour 3 2016 Results & Historical Odds
08 May 2016,1.02,1.02,van Gerwen M. - Parody D.,6:5,European Tour 3 2016 Results & Historical Odds
08 May 2016,1.63,2.24,Smith M. - Suljovic M.,3:6,European Tour 3 2016 Results & Historical Odds
08 May 2016,1.43,1.43,Chisnall D. - Thornton R.,6:5,European Tour 3 2016 Results & Historical Odds
08 May 2016,1.35,1.35,White I. - Murnan J.,6:2,European Tour 3 2016 Results & Historical Odds
08 May 2016,1.40,1.40,Wright P. - Whitlock S.,6:2,European Tour 3 2016 Results & Historical Odds
08 May 2016,2.88,1.40,Wade J. - Anderson G.,2:6,European Tour 3 2016 Results & Historical Odds
08 May 2016,2.06,2.06,Huybrechts K. - van de Pas B.,6:2,European Tour 3 2016 Results & Historical Odds
08 May 2016,1.36,3.12,Hopp M. - Parody D.,4:6,European Tour 3 2016 Results & Historical Odds
08 May 2016,1.12,1.12,van Gerwen M. - King M.,6:3,European Tour 3 2016 Results & Historical Odds
07 May 2016,1.61,1.61,Smith M. - Cullen J.,6:4,European Tour 3 2016 Results & Historical Odds
07 May 2016,1.39,1.39,Wright P. - Gurney D.,6:3,European Tour 3 2016 Results & Historical Odds
07 May 2016,1.23,1.23,Chisnall D. - West S.,6:5,European Tour 3 2016 Results & Historical Odds
07 May 2016,1.25,1.25,Anderson G. - Norris A.,6:2,European Tour 3 2016 Results & Historical Odds
07 May 2016,1.87,1.87,van de Pas B. - Bunting S.,6:1,European Tour 3 2016 Results & Historical Odds
07 May 2016,1.31,1.31,Wade J. - Pipe J.,6:2,European Tour 3 2016 Results & Historical Odds
07 May 2016,1.15,1.15,Huybrechts K. - Rasztovits M.,6:4,European Tour 3 2016 Results & Historical Odds
07 May 2016,1.27,1.27,White I. - Alcinas T.,6:5,European Tour 3 2016 Results & Historical Odds
07 May 2016,1.10,6.94,Klaasen J. - Parody D.,5:6,European Tour 3 2016 Results & Historical Odds
07 May 2016,1.33,1.33,Suljovic M. - Wattimena J.,6:2,European Tour 3 2016 Results & Historical Odds
07 May 2016,1.39,2.95,Jenkins T. - Murnan J.,4:6,European Tour 3 2016 Results & Historical Odds
07 May 2016,1.76,1.76,Whitlock S. - Price G.,6:1,European Tour 3 2016 Results & Historical Odds
07 May 2016,1.61,1.61,King M. - Kist C.,6:2,European Tour 3 2016 Results & Historical Odds
28 Mar 2016,4.06,1.23,Wright P. - van Gerwen M.,4:6,European Tour 2 2016 Results & Historical Odds
07 May 2016,1.37,1.37,Thornton R. - Henderson J.,6:5,European Tour 3 2016 Results & Historical Odds
06 May 2016,1.40,2.92,Anderson K. - West S.,4:6,European Tour 3 2016 Results & Historical Odds
28 Mar 2016,7.50,1.10,Cullen J. - van Gerwen M.,1:6,European Tour 2 2016 Results & Historical Odds
28 Mar 2016,1.54,1.54,Wright P. - Smith M.,6:4,European Tour 2 2016 Results & Historical Odds
06 May 2016,5.89,1.13,Federico G. - Norris A.,1:6,European Tour 3 2016 Results & Historical Odds
06 May 2016,4.05,1.24,Walsh M. - Bunting S.,1:6,European Tour 3 2016 Results & Historical Odds
28 Mar 2016,8.62,1.06,Dobey Ch. - van Gerwen M.,5:6,European Tour 2 2016 Results & Historical Odds
28 Mar 2016,4.88,4.88,Cullen J. - Anderson G.,6:0,European Tour 2 2016 Results & Historical Odds
06 May 2016,1.83,1.83,Cullen J. - Painter K.,6:5,European Tour 3 2016 Results & Historical Odds
06 May 2016,1.59,2.32,Rodriguez Row. J. - Wattimena J.,2:6,European Tour 3 2016 Results & Historical Odds
28 Mar 2016,2.09,1.74,White I. - Smith M.,4:6,European Tour 2 2016 Results & Historical Odds
06 May 2016,1.08,1.08,Price G. - Francis D.,6:0,European Tour 3 2016 Results & Historical Odds
06 May 2016,1.92,1.92,Kist C. - Reyes C.,6:1,European Tour 3 2016 Results & Historical Odds
28 Mar 2016,1.16,1.16,Wright P. - Richardson J.,6:2,European Tour 2 2016 Results & Historical Odds
28 Mar 2016,1.07,1.07,van Gerwen M. - Painter K.,6:2,European Tour 2 2016 Results & Historical Odds
06 May 2016,1.74,2.05,Hamilton A. - Hopp M.,4:6,European Tour 3 2016 Results & Historical Odds
28 Mar 2016,1.31,3.44,Chisnall D. - Dobey Ch.,4:6,European Tour 2 2016 Results & Historical Odds
28 Mar 2016,6.01,1.13,O'Connor W. - Anderson G.,2:6,European Tour 2 2016 Results & Historical Odds
26 Jun 2016,5.30,1.18,Wade J. - van Gerwen M.,3:8,Shanghai Masters 2016 Results & Historical Odds
06 May 2016,1.61,1.61,Gurney D. - Pallett D.,6:3,European Tour 3 2016 Results & Historical Odds
06 May 2016,1.39,2.97,van Duijvenbode D. - Parody D.,3:6,European Tour 3 2016 Results & Historical Odds
28 Mar 2016,2.00,2.00,Cullen J. - van de Pas B.,6:5,European Tour 2 2016 Results & Historical Odds
28 Mar 2016,1.36,1.36,Smith M. - Wilson J.,6:4,European Tour 2 2016 Results & Historical Odds
26 Jun 2016,1.18,1.18,van Gerwen M. - Chisnall D.,8:5,Shanghai Masters 2016 Results & Historical Odds
06 May 2016,1.70,1.70,Henderson J. - Jones W.,6:5,European Tour 3 2016 Results & Historical Odds
28 Mar 2016,2.15,2.15,White I. - Klaasen J.,6:5,European Tour 2 2016 Results & Historical Odds
28 Mar 2016,1.15,5.35,Lewis A. - Richardson J.,3:6,European Tour 2 2016 Results & Historical Odds
26 Jun 2016,3.23,3.23,Wade J. - Taylor P.,8:6,Shanghai Masters 2016 Results & Historical Odds
28 Mar 2016,1.21,1.21,Wright P. - Reyes C.,6:5,European Tour 2 2016 Results & Historical Odds
27 Mar 2016,1.04,1.04,van Gerwen M. - Eidams R.,6:3,European Tour 2 2016 Results & Historical Odds
26 Jun 2016,1.64,2.25,Lewis A. - Chisnall D.,6:8,Shanghai Masters 2016 Results & Historical Odds
26 Jun 2016,1.20,1.20,van Gerwen M. - van Barneveld R.,8:4,Shanghai Masters 2016 Results & Historical Odds
27 Mar 2016,1.56,1.56,van de Pas B. - Petersen D.,6:2,European Tour 2 2016 Results & Historical Odds
27 Mar 2016,1.31,1.31,Anderson G. - Gurney D.,6:1,European Tour 2 2016 Results & Historical Odds
26 Jun 2016,1.37,1.37,Taylor P. - Wright P.,8:7,Shanghai Masters 2016 Results & Historical Odds
26 Jun 2016,1.36,3.17,Anderson G. - Wade J.,7:8,Shanghai Masters 2016 Results & Historical Odds
27 Mar 2016,1.39,2.93,Suljovic M. - Wilson J.,4:6,European Tour 2 2016 Results & Historical Odds
27 Mar 2016,1.49,1.49,Wright P. - Bunting S.,6:4,European Tour 2 2016 Results & Historical Odds
25 Jun 2016,1.01,1.01,Anderson G. - Yunfei J.,6:0,Shanghai Masters 2016 Results & Historical Odds
27 Mar 2016,1.33,1.33,Smith M. - de Graaf J.,6:5,European Tour 2 2016 Results & Historical Odds
27 Mar 2016,1.28,1.28,Klaasen J. - Huybrechts R.,6:0,European Tour 2 2016 Results & Historical Odds
25 Jun 2016,1.01,1.01,van Gerwen M. - Lim P.,6:4,Shanghai Masters 2016 Results & Historical Odds
25 Jun 2016,1.01,1.01,Lewis A. - Shen J.,6:0,Shanghai Masters 2016 Results & Historical Odds
27 Mar 2016,1.13,1.13,Lewis A. - Bowles J.,6:4,European Tour 2 2016 Results & Historical Odds
27 Mar 2016,1.18,1.18,Chisnall D. - Wattimena J.,6:4,European Tour 2 2016 Results & Historical Odds
25 Jun 2016,1.01,1.01,Taylor P. - Liu Y.,6:1,Shanghai Masters 2016 Results & Historical Odds
25 Jun 2016,1.07,1.07,Chisnall D. - MacKenzie S.,6:2,Shanghai Masters 2016 Results & Historical Odds
27 Mar 2016,1.30,3.43,Huybrechts K. - O'Connor W.,1:6,European Tour 2 2016 Results & Historical Odds
27 Mar 2016,1.38,2.98,Wade J. - Cullen J.,4:6,European Tour 2 2016 Results & Historical Odds
25 Jun 2016,1.03,1.03,Wade J. - Lai S.,6:1,Shanghai Masters 2016 Results & Historical Odds
27 Mar 2016,1.37,2.97,Thornton R. - Dobey Ch.,4:6,European Tour 2 2016 Results & Historical Odds
27 Mar 2016,1.19,1.19,White I. - Walsh M.,6:2,European Tour 2 2016 Results & Historical Odds
25 Jun 2016,1.07,1.07,Wright P. - Lam R.,6:1,Shanghai Masters 2016 Results & Historical Odds
25 Jun 2016,1.03,1.03,van Barneveld R. - Wen L.,6:2,Shanghai Masters 2016 Results & Historical Odds
27 Mar 2016,1.30,3.42,Jenkins T. - Richardson J.,2:6,European Tour 2 2016 Results & Historical Odds
27 Mar 2016,1.89,1.85,Pipe J. - Painter K.,5:6,European Tour 2 2016 Results & Historical Odds
27 Mar 2016,1.89,1.85,Dolan B. - Reyes C.,1:6,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,1.53,1.53,Petersen D. - Aspinall N.,6:5,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,1.47,1.47,Bunting S. - Beaton S.,6:4,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,3.89,1.24,Puls M. - Wilson J.,3:6,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,3.29,3.29,Wattimena J. - Norris A.,6:4,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,2.91,1.38,Seyler T. - O'Connor W.,3:6,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,1.34,1.34,Dobey Ch. - Davies B.,6:1,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,1.53,1.53,Painter K. - Kellett S.,6:1,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,3.23,1.32,Zuydwijk M. - Cullen J.,1:6,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,1.40,2.83,Gilding A. - Richardson J.,1:6,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,1.99,1.99,Eidams R. - Hudson P.,6:1,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,1.39,1.39,Gurney D. - van den Bergh D.,6:3,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,3.68,1.26,Herz F. - Bowles J.,3:6,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,1.43,1.43,de Graaf J. - Johnson D.,6:4,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,1.41,1.41,Reyes C. - Barilli M.,6:2,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,2.51,1.50,Michael J. - Huybrechts R.,2:6,European Tour 2 2016 Results & Historical Odds
26 Mar 2016,2.02,2.02,Walsh M. - Junghans T.,6:2,European Tour 2 2016 Results & Historical Odds
19 Jun 2016,1.45,1.45,Anderson G. - Lewis A.,11:7,Auckland Masters 2016 Results & Historical Odds
19 Jun 2016,2.19,1.65,Wade J. - Lewis A.,9:11,Auckland Masters 2016 Results & Historical Odds
19 Jun 2016,1.32,1.32,Anderson G. - van Barneveld R.,11:7,Auckland Masters 2016 Results & Historical Odds
18 Jun 2016,1.13,5.71,van Gerwen M. - Wade J.,6:10,Auckland Masters 2016 Results & Historical Odds
18 Jun 2016,1.34,3.17,Taylor P. - Lewis A.,9:10,Auckland Masters 2016 Results & Historical Odds
18 Jun 2016,1.45,1.45,Anderson G. - Wright P.,10:6,Auckland Masters 2016 Results & Historical Odds
18 Jun 2016,1.81,1.96,Chisnall D. - van Barneveld R.,5:10,Auckland Masters 2016 Results & Historical Odds
17 Jun 2016,1.03,1.03,Anderson G. - Smith B.,6:2,Auckland Masters 2016 Results & Historical Odds
17 Jun 2016,1.01,1.01,van Gerwen M. - Heta D.,6:3,Auckland Masters 2016 Results & Historical Odds
17 Jun 2016,1.03,1.03,Taylor P. - Szabo R.,6:0,Auckland Masters 2016 Results & Historical Odds
17 Jun 2016,1.08,1.08,Chisnall D. - Bridge C.,6:4,Auckland Masters 2016 Results & Historical Odds
17 Jun 2016,1.25,1.25,van Barneveld R. - Harris C.,6:2,Auckland Masters 2016 Results & Historical Odds
17 Jun 2016,1.10,1.10,Wright P. - Parry W.,6:1,Auckland Masters 2016 Results & Historical Odds
17 Jun 2016,1.04,1.04,Lewis A. - Leach S.,6:0,Auckland Masters 2016 Results & Historical Odds
17 Jun 2016,1.06,1.06,Wade J. - Moir K.,6:2,Auckland Masters 2016 Results & Historical Odds
31 Jul 2016,6.70,1.12,Huybrechts K. - van Gerwen M.,3:6,European Tour 6 2016 Results & Historical Odds
31 Jul 2016,2.98,1.43,Bunting S. - Wright P.,4:6,European Tour 6 2016 Results & Historical Odds
31 Jul 2016,7.04,1.11,Klaasen J. - van Gerwen M.,4:6,European Tour 6 2016 Results & Historical Odds
31 Jul 2016,1.24,4.14,Anderson G. - Huybrechts K.,4:6,European Tour 6 2016 Results & Historical Odds
31 Jul 2016,2.90,1.42,Suljovic M. - Wright P.,0:6,European Tour 6 2016 Results & Historical Odds
31 Jul 2016,1.61,1.61,Bunting S. - Jenkins T.,6:4,European Tour 6 2016 Results & Historical Odds
31 Jul 2016,1.08,1.08,van Gerwen M. - Anderson K.,6:2,European Tour 6 2016 Results & Historical Odds
31 Jul 2016,2.31,2.31,Klaasen J. - Wade J.,6:3,European Tour 6 2016 Results & Historical Odds
31 Jul 2016,1.30,1.30,Huybrechts K. - Newton W.,6:3,European Tour 6 2016 Results & Historical Odds
31 Jul 2016,7.81,1.08,Dekker J. - Anderson G.,0:6,European Tour 6 2016 Results & Historical Odds
31 Jul 2016,1.36,1.36,Wright P. - Price G.,6:2,European Tour 6 2016 Results & Historical Odds
31 Jul 2016,2.09,1.72,Gurney D. - Suljovic M.,3:6,European Tour 6 2016 Results & Historical Odds
31 Jul 2016,1.53,2.47,White I. - Jenkins T.,5:6,European Tour 6 2016 Results & Historical Odds
31 Jul 2016,1.66,2.17,Smith M. - Bunting S.,3:6,European Tour 6 2016 Results & Historical Odds
30 Jul 2016,1.96,1.82,Norris A. - Anderson K.,3:6,European Tour 6 2016 Results & Historical Odds
30 Jul 2016,1.07,1.07,van Gerwen M. - Caven J.,6:0,European Tour 6 2016 Results & Historical Odds
30 Jul 2016,1.13,1.13,Wade J. - Boulton A.,6:5,European Tour 6 2016 Results & Historical Odds
30 Jul 2016,1.05,1.05,Anderson G. - Viljanen K.,6:1,European Tour 6 2016 Results & Historical Odds
30 Jul 2016,1.20,1.20,Wright P. - West S.,6:5,European Tour 6 2016 Results & Historical Odds
30 Jul 2016,1.17,5.04,Chisnall D. - Dekker J.,3:6,European Tour 6 2016 Results & Historical Odds
30 Jul 2016,1.36,1.36,Huybrechts K. - van den Bergh D.,6:3,European Tour 6 2016 Results & Historical Odds
30 Jul 2016,1.78,2.02,Whitlock S. - Price G.,1:6,European Tour 6 2016 Results & Historical Odds
30 Jul 2016,1.27,1.27,Smith M. - Richardson J.,6:4,European Tour 6 2016 Results & Historical Odds
30 Jul 2016,1.38,1.38,White I. - Petersen D.,6:2,European Tour 6 2016 Results & Historical Odds
30 Jul 2016,1.28,1.28,Suljovic M. - Michael J.,6:1,European Tour 6 2016 Results & Historical Odds
30 Jul 2016,1.73,2.08,van de Pas B. - Gurney D.,4:6,European Tour 6 2016 Results & Historical Odds
30 Jul 2016,1.20,1.20,Klaasen J. - Edhouse R.,6:3,European Tour 6 2016 Results & Historical Odds
30 Jul 2016,1.33,3.27,Thornton R. - Newton W.,2:6,European Tour 6 2016 Results & Historical Odds
12 Jun 2016,1.27,1.27,Taylor P. - Smith M.,6:4,European Tour 5 2016 Results & Historical Odds
30 Jul 2016,1.12,1.12,Bunting S. - Stoyke S.,6:1,European Tour 6 2016 Results & Historical Odds
12 Jun 2016,2.25,1.62,Jenkins T. - Smith M.,4:6,European Tour 5 2016 Results & Historical Odds
12 Jun 2016,4.65,1.18,Anderson K. - Taylor P.,5:6,European Tour 5 2016 Results & Historical Odds
30 Jul 2016,1.52,1.52,Jenkins T. - Clayton J.,6:3,European Tour 6 2016 Results & Historical Odds
29 Jul 2016,1.22,1.22,Price G. - Newell T.,6:3,European Tour 6 2016 Results & Historical Odds
18 Sep 2016,1.19,1.19,van Gerwen M. - Wright P.,6:2,European Tour 9 2016 Results & Historical Odds
12 Jun 2016,3.78,1.27,Heydon N. - Smith M.,5:6,European Tour 5 2016 Results & Historical Odds
12 Jun 2016,1.37,3.11,Wright P. - Jenkins T.,4:6,European Tour 5 2016 Results & Historical Odds
